parent_topic_name,sub_topic_name,sub_topic_link,title_type,title,link,episode_series,episode_series_link,episode_number
Unexplained,Crop Circles,/topic/crop-circles,episodes,Signs of the Gods,/video/signs-gods,Erich von Däniken: Beyond the Legend,/series/erich-von-daeniken-beyond-legend,S1:Ep2
Unexplained,Crop Circles,/topic/crop-circles,episodes,Sacred Sites of Consciousness with Freddy Silva,/video/sacred-sites-consciousness-freddy-silva,Open Minds,/series/open-minds,S3:Ep15
Unexplained,Crop Circles,/topic/crop-circles,episodes,Special Investigations with Jaime Maussan,/video/special-investigations-jaime-maussan,Beyond Belief,/series/beyond-belief,S10:Ep1
Unexplained,Crop Circles,/topic/crop-circles,episodes,Crop Circles,/video/crop-circles-0,Flower of Life,/series/flower-life,S1:Ep27
Unexplained,Crop Circles,/topic/crop-circles,episodes,Bert Janssen on Crop Circles,/video/bert-janssen-crop-circles,Conscious Media Network,/series/conscious-media-network,S6:Ep23
Unexplained,Crop Circles,/topic/crop-circles,episodes,Freddy Silva on Crop Circles,/video/freddy-silva-crop-circles,Conscious Media Network,/series/conscious-media-network,S3:Ep35
Unexplained,Cryptozoology,/topic/cryptozoology,videos,A Unified Theory of the Paranormal,/video/unified-theory-paranormal,,,
Unexplained,Cryptozoology,/topic/cryptozoology,videos,Bigfoot's Reflection,/video/bigfoots-reflection,,,
Unexplained,Cryptozoology,/topic/cryptozoology,videos,Truth in the Myths of Giants,/video/truth-myths-giants,,,
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,From Folklore to Fact: Bigfoot & Dog Man with Jack Cary,/video/folklore-fact-bigfoot-dog-man-jack-cary,Open Minds,/series/open-minds,S8:Ep14
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Channeling THEO: Where Have All the Dragons Gone? with Sheila Gillette,/video/channeling-theo-where-have-all-dragons-gone-sheila-gillette,Open Minds,/series/open-minds,S4:Ep27
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,The CryptoHunter with John Rhodes,/video/cryptohunter-john-rhodes,Beyond Belief,/series/beyond-belief,S1:Ep9
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Confirming the Existence of Cryptids with Loren Coleman,/video/confirming-existence-cryptids-loren-coleman,Beyond Belief,/series/beyond-belief,S10:Ep5
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Evidence of Giants in Sardinia,/video/evidence-giants-sardinia,Open Minds,/series/open-minds,S15:Ep1
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Strange Creatures from Beyond with Chad Lewis,/video/strange-creatures-beyond-chad-lewis,Beyond Belief,/series/beyond-belief,S4:Ep18
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Mystery of the Black Eyed Children with David Weatherly,/video/mystery-black-eyed-children-david-weatherly,Beyond Belief,/series/beyond-belief,S5:Ep3
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Portals and Cryptozoology with Jack Cary,/video/portals-and-cryptozoology-jack-cary,Beyond Belief,/series/beyond-belief,S9:Ep11
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Sasquatch Chimera Mystery,/video/sasquatch-chimera-mystery,Gaia News,/series/gaia-news,S4:Ep2
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Seeking the Paranormal with Chad Lewis,/video/seeking-paranormal-chad-lewis,Beyond Belief,/series/beyond-belief,S4:Ep27
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Giants: History and Evidence,/video/giants-history-and-evidence,Gaia News,/series/gaia-news,S4:Ep23
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Hunting Bigfoot with Rhettman Mullis,/video/hunting-bigfoot-rhettman-mullis,Beyond Belief,/series/beyond-belief,S3:Ep21
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Small Town Monsters with Seth Breedlove,/video/small-town-monsters-seth-breedlove,Beyond Belief,/series/beyond-belief,S6:Ep9
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Bigfoot Hunting Season?,/video/bigfoot-hunting-season,Gaia News,/series/gaia-news,S2:Ep21
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Proving Bigfoot with Rhettman Mullis,/video/proving-bigfoot-rhettman-mullis,Beyond Belief,/series/beyond-belief,S3:Ep25
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Search for Lost Giants with Jim Vieira,/video/search-lost-giants-jim-vieira,Beyond Belief,/series/beyond-belief,S5:Ep2
Unexplained,Cryptozoology,/topic/cryptozoology,episodes,Ancient Giants in America with Richard J. Dewhurst,/video/ancient-giants-america-richard-j-dewhurst,Open Minds,/series/open-minds,S4:Ep22
Unexplained,Extraterrestrials,/topic/extraterrestrials,videos,Close Encounters of the Fifth Kind,/video/close-encounters-of-the-fifth-kind-0,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,videos,Bob Lazar: Area 51 and Flying Saucers,/video/bob-lazar-area-51-and-flying-saucers,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,videos,UFOs and Nukes: The Secret Link Revealed,/video/ufos-and-nukes-secret-link-revealed,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,videos,Cosmic Whistleblowers,/video/cosmic-whistleblowers,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,videos,Touched: The Extreme Experience Research of Dr. John Mack,/video/touched-extreme-experience-research-dr-john-mack,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,series,Cosmic Disclosure,/series/cosmic-disclosure,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,series,The Arc of Time,/series/la-nave-del-tiempo,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,series,Truth Hunter,/series/truth-hunter-0,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,series,Erich von Däniken: Beyond the Legend,/series/erich-von-daeniken-beyond-legend,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,series,The Gods were Astronauts,/series/die-goetter-waren-astronauten,,,
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,False Flag ET Invasion,/video/false-flag-et-invasion,Cosmic Disclosure,/series/cosmic-disclosure,S21:Ep9
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Cortium: Intergalactic Diplomats,/video/the-cortium-intergalactic-diplomats,Cosmic Disclosure,/series/cosmic-disclosure,S21:Ep8
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Pyramids: Interdimensional Gateways,/video/pyramids-interdimensional-gateways,Cosmic Disclosure,/series/cosmic-disclosure,S21:Ep7
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,"Egypt, Orion & the Mission of Jesus",/video/egipto-orion-y-la-mision-de-jesus,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep12
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Who Are the Taygetans?,/video/who-are-the-taygetans,Galactic Messages,/series/galactic-messages-0,S1:Ep1
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Mantis & Insectoids,/video/the-mantis-insectoids,Deep Space,/series/deep-space,S4:Ep9
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Interstellar Highways: Portals & Toroids,/video/interstellar-highways-portals-toroids,Galactic Messages,/series/galactic-messages-0,S1:Ep4
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Reptilians,/video/the-reptilians,Deep Space,/series/deep-space,S4:Ep8
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Origin & Mission of the Souls,/video/origen-y-mision-de-las-almas,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep11
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Pleiadians,/video/the-pleiadians,Deep Space,/series/deep-space,S4:Ep7
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Arcturians,/video/the-arcturians,Deep Space,/series/deep-space,S4:Ep5
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Sirians,/video/the-sirians,Deep Space,/series/deep-space,S4:Ep6
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Greys,/video/the-greys,Deep Space,/series/deep-space,S4:Ep2
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Andromedans,/video/the-andromedans,Deep Space,/series/deep-space,S4:Ep4
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The EBENs,/video/the-ebens,Deep Space,/series/deep-space,S4:Ep3
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Return of the Gods,/video/el-retorno-de-los-dioses,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep3
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,When I Met Them,/video/cuando-los-conoci-a-ellos-1,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep1
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Beings of Light,/video/seres-de-luz,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep10
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Prophecies: The Visionaries of Time,/video/profecias-los-visionarios-del-tiempo,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep4
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Secrets of Mount Shasta,/video/secretos-del-monte-shasta,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep7
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Preparing for Contact,/video/la-preparacion-para-el-contacto,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep5
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Cosmic Plan,/video/el-plan-cosmico,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep2
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Hacking of the 3D Matrix,/video/hacking-of-the-3d-matrix,Galactic Messages,/series/galactic-messages-0,S1:Ep7
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Maya Factor,/video/el-factor-maya,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep8
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Solar Discs,/video/los-discos-solares,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep9
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Initial Matrix vs. False Matrix,/video/initial-matrix-vs-false-matrix,Galactic Messages,/series/galactic-messages-0,S1:Ep6
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Intraterrestrial Enigma,/video/el-enigma-intraterrestre,The Arc of Time,/series/la-nave-del-tiempo,S1:Ep6
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Achieving Interstellar Awareness,/video/achieving-interstellar-awareness,Disclosure With Dr. Steven Greer,/series/disclosure-with-dr-steven-greer,S1:Ep9
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Aliens and Cover-Ups,/video/aliens-and-cover-ups,Deep Space,/series/deep-space,S1:Ep9
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Pyramids & Time Displacement,/video/pyramids-time-displacement,Cosmic Disclosure,/series/cosmic-disclosure,S20:Ep3
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Reptilians & Reptoids: Diplomatic & Military Perspectives,/video/reptilians-reptoids-diplomatic-military-perspectives,Cosmic Disclosure,/series/cosmic-disclosure,S16:Ep1
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Valiant Thor Contact,/video/the-valiant-thor-contact,Open Minds,/series/open-minds,S24:Ep2
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Spy Networks & Remote Viewing,/video/spy-networks-remote-viewing,Cosmic Disclosure,/series/cosmic-disclosure,S20:Ep4
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Real Alien Hunters,/video/the-real-alien-hunters,Cosmic Disclosure,/series/cosmic-disclosure,S20:Ep8
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,UFO Witnesses and Whistleblowers,/video/ufo-witnesses-and-whistleblowers,ETs Among Us,/series/ets-among-us,S1:Ep1
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,DNA Manipulation & Encounters with the Greys,/video/dna-manipulation-encounters-with-the-greys,Truth Hunter,/series/truth-hunter-0,S2:Ep1
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,UFOs & the Secrets of Shambhala,/video/ufos-the-secrets-of-shambhala,Cosmic Disclosure,/series/cosmic-disclosure,S18:Ep7
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Geometry of the Soul,/video/geometry-of-the-soul,Truth Hunter,/series/truth-hunter-0,S2:Ep4
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,"Our Alien Origins, Antarctica, Mars and Beyond",/video/our-alien-origins-antarctica-mars-and-beyond,ETs Among Us,/series/ets-among-us,S1:Ep2
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Removing the Reptilian Installation,/video/removing-the-reptilian-installation,Truth Hunter,/series/truth-hunter-0,S2:Ep6
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Contacting Being 6,/video/contacting-being-6,Truth Hunter,/series/truth-hunter-0,S2:Ep3
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Temporal Dynamics & Portals,/video/temporal-dynamics-portals,Cosmic Disclosure,/series/cosmic-disclosure,S17:Ep1
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Ex-Pentagon Contactee Speaks Out,/video/ex-pentagon-contactee-speaks-out,Cosmic Disclosure,/series/cosmic-disclosure,S19:Ep1
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Understanding Your Starseed Nature,/video/understanding-your-starseed-nature,Open Minds,/series/open-minds,S23:Ep14
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,The Self-Correcting Universe,/video/the-self-correcting-universe,Truth Hunter,/series/truth-hunter-0,S2:Ep8
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Programming Human-Alien Hybrids,/video/programming-human-alien-hybrids,Cosmic Disclosure,/series/cosmic-disclosure,S2:Ep5
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Time Travel & Changing Timelines,/video/time-travel-changing-timelines,Cosmic Disclosure,/series/cosmic-disclosure,S19:Ep7
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Destiny & Source Consciousness,/video/destiny-source-consciousness,Cosmic Disclosure,/series/cosmic-disclosure,S18:Ep6
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Ambassadors of Zeta Reticuli,/video/ambassadors-of-zeta-reticuli,Cosmic Disclosure,/series/cosmic-disclosure,S18:Ep1
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Hybridization Programs Exposed,/video/hybridization-programs-exposed,Cosmic Disclosure,/series/cosmic-disclosure,S19:Ep2
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,"Holoforms, Psionics & ET Manipulation",/video/holoforms-psionics-et-manipulation,Truth Hunter,/series/truth-hunter-0,S2:Ep7
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,E.T. Guidance of Human Ascension,/video/et-guidance-human-ascension,Cosmic Disclosure,/series/cosmic-disclosure,S4:Ep8
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Inner Earth Portals & Skinwalkers,/video/inner-earth-portals-skinwalkers,Cosmic Disclosure,/series/cosmic-disclosure,S19:Ep11
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Sentient UFOs & Lunar Technology,/video/sentient-ufos-lunar-technology,Cosmic Disclosure,/series/cosmic-disclosure,S19:Ep6
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Recovering Crashed Alien Crafts,/video/recovering-crashed-alien-crafts,Cosmic Disclosure,/series/cosmic-disclosure,S3:Ep6
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,"Human Mothers, Hybrid Children",/video/human-mothers-hybrid-children,Into the Vortex,/series/into-the-vortex,S1:Ep3
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Reality Clouds & the Artificial Moon,/video/reality-clouds-the-artificial-moon,Cosmic Disclosure,/series/cosmic-disclosure,S17:Ep5
Unexplained,Extraterrestrials,/topic/extraterrestrials,episodes,Greys & EBENs: Friends or Foes?,/video/greys-ebens-friends-or-foes,Cosmic Disclosure,/series/cosmic-disclosure,S17:Ep3
